date,ticker,ret
2018-06-01,UTX,0.0017
2018-06-01,PG,0.0668
2018-06-01,CAT,-0.1069
2018-06-01,WBA,-0.0381
2018-06-01,BA,-0.0473
2018-06-01,PFE,0.0097
2018-06-01,JNJ,0.0144
2018-06-01,MMM,-0.0026
2018-06-01,MRK,0.0277
2018-06-01,DIS,0.0537
2018-06-01,MCD,-0.0144
2018-06-01,JPM,-0.0263
2018-06-01,WMT,0.0377
2018-06-01,NKE,0.1125
2018-06-01,AXP,-0.0031
2018-06-01,INTC,-0.0995
2018-06-01,TRV,-0.0421
2018-06-01,VZ,0.0554
2018-06-01,HD,0.0458
2018-06-01,CSCO,0.0075
2018-06-01,GS,-0.0235
2018-06-01,V,0.0132
2018-06-01,UNH,0.0196
2018-07-01,MSFT,0.0758
2018-07-01,KO,0.0632
2018-07-01,XOM,-0.0147
2018-07-01,IBM,0.0374
2018-07-01,CVX,-0.0013
2018-07-01,AAPL,0.028
2018-07-01,UTX,0.0857
2018-07-01,PG,0.0453
2018-07-01,CAT,0.0663
2018-07-01,WBA,0.1267
2018-07-01,BA,0.062
2018-07-01,PFE,0.1006
2018-07-01,JNJ,0.0921
2018-07-01,MMM,0.0793
2018-07-01,MRK,0.0852
2018-07-01,DIS,0.0915
2018-07-01,MCD,0.0054
2018-07-01,JPM,0.1085
2018-07-01,WMT,0.0418
2018-07-01,NKE,-0.0348
2018-07-01,AXP,0.0191
2018-07-01,INTC,-0.0324
2018-07-01,TRV,0.0638
2018-07-01,VZ,0.0382
2018-07-01,HD,0.0124
2018-07-01,CSCO,-0.0095
2018-07-01,GS,0.0764
2018-07-01,V,0.0324
2018-07-01,UNH,0.0321
2018-08-01,MSFT,0.0629
2018-08-01,KO,-0.0442
2018-08-01,XOM,-0.0064
2018-08-01,IBM,0.0215
2018-08-01,CVX,-0.053
2018-08-01,AAPL,0.2001
2018-08-01,UTX,-0.0246
2018-08-01,PG,0.0256
2018-08-01,CAT,-0.0344
2018-08-01,WBA,0.0204
2018-08-01,BA,-0.0331
2018-08-01,PFE,0.0483
2018-08-01,JNJ,0.0232
2018-08-01,MMM,-0.0002
2018-08-01,MRK,0.0413
2018-08-01,DIS,-0.0136
2018-08-01,MCD,0.0362
2018-08-01,JPM,-0.0032
2018-08-01,WMT,0.0801
2018-08-01,NKE,0.0714
2018-08-01,AXP,0.0649
2018-08-01,INTC,0.0131
2018-08-01,TRV,0.0112
2018-08-01,VZ,0.0529
2018-08-01,HD,0.0217
2018-08-01,CSCO,0.1296
2018-08-01,GS,0.005
2018-08-01,V,0.0758
2018-08-01,UNH,0.0602
2018-09-01,MSFT,0.0182
2018-09-01,KO,0.0451
2018-09-01,XOM,0.0605
2018-09-01,IBM,0.0323
2018-09-01,CVX,0.0322
2018-09-01,AAPL,-0.0083
2018-09-01,UTX,0.0616
2018-09-01,PG,0.0034
2018-09-01,CAT,0.0982
2018-09-01,WBA,0.0633
2018-09-01,BA,0.0849
2018-09-01,PFE,0.0614
2018-09-01,JNJ,0.0258
2018-09-01,MMM,-0.001
2018-09-01,MRK,0.0413
2018-09-01,DIS,0.0439
2018-09-01,MCD,0.0312
2018-09-01,JPM,-0.0152
2018-09-01,WMT,-0.0203
2018-09-01,NKE,0.0307
2018-09-01,AXP,0.0048
2018-09-01,INTC,-0.0235
2018-09-01,TRV,-0.0085
2018-09-01,VZ,-0.018
2018-09-01,HD,0.0318
2018-09-01,CSCO,0.0184
2018-09-01,GS,-0.0571
2018-09-01,V,0.0218
2018-09-01,UNH,-0.0057
2018-10-01,MSFT,-0.0661
2018-10-01,KO,0.0366
2018-10-01,XOM,-0.0628
2018-10-01,IBM,-0.2366
2018-10-01,CVX,-0.0869
2018-10-01,AAPL,-0.0305
2018-10-01,UTX,-0.1116
2018-10-01,PG,0.0741
2018-10-01,CAT,-0.1988
2018-10-01,WBA,0.0942
2018-10-01,BA,-0.0458
2018-10-01,PFE,-0.0229
2018-10-01,JNJ,0.0132
2018-10-01,MMM,-0.0971
2018-10-01,MRK,0.0376
2018-10-01,DIS,-0.018
2018-10-01,MCD,0.0574
2018-10-01,JPM,-0.0268
2018-10-01,WMT,0.0678
2018-10-01,NKE,-0.1143
2018-10-01,AXP,-0.0316
2018-10-01,INTC,-0.0087
2018-10-01,TRV,-0.0353
2018-10-01,VZ,0.0806
2018-10-01,HD,-0.151
2018-10-01,CSCO,-0.0528
2018-10-01,GS,0.005
2018-10-01,V,-0.0816
2018-10-01,UNH,-0.0176
2018-11-01,MSFT,0.0425
2018-11-01,KO,0.0608
2018-11-01,XOM,0.008
2018-11-01,IBM,0.0902
2018-11-01,CVX,0.0753
2018-11-01,AAPL,-0.1807
2018-11-01,UTX,-0.0132
2018-11-01,PG,0.0657
2018-11-01,CAT,0.1183
2018-11-01,WBA,0.0669
2018-11-01,BA,-0.018
2018-11-01,PFE,0.0815
2018-11-01,JNJ,0.0558
2018-11-01,MMM,0.1
2018-11-01,MRK,0.0778
2018-11-01,DIS,0.0057
2018-11-01,MCD,0.0722
2018-11-01,JPM,0.0199
2018-11-01,WMT,-0.0262
2018-11-01,NKE,0.004
2018-11-01,AXP,0.0929
2018-11-01,INTC,0.0582
2018-11-01,TRV,0.0419
2018-11-01,VZ,0.0562
2018-11-01,HD,0.0311
2018-11-01,CSCO,0.0463
2018-11-01,GS,-0.1503
2018-11-01,V,0.0298
2018-11-01,UNH,0.08
2018-12-01,MSFT,-0.084
2018-12-01,KO,-0.0605
2018-12-01,XOM,-0.1423
2018-12-01,IBM,-0.0853
2018-12-01,CVX,-0.0853
2018-12-01,AAPL,-0.1167
2018-12-01,UTX,-0.1261
2018-12-01,PG,-0.0274
2018-12-01,CAT,-0.0634
2018-12-01,WBA,-0.193
2018-12-01,BA,-0.07
2018-12-01,PFE,-0.0558
2018-12-01,JNJ,-0.1215
2018-12-01,MMM,-0.0836
2018-12-01,MRK,-0.03
2018-12-01,DIS,-0.0429
2018-12-01,MCD,-0.058
2018-12-01,JPM,-0.122
2018-12-01,WMT,-0.0408
2018-12-01,NKE,-0.013
2018-12-01,AXP,-0.151
2018-12-01,INTC,-0.0483
2018-12-01,TRV,-0.0756
2018-12-01,VZ,-0.0677
2018-12-01,HD,-0.0471
2018-12-01,CSCO,-0.0948
2018-12-01,GS,-0.124
2018-12-01,V,-0.0689
2018-12-01,UNH,-0.1146
2019-01-01,MSFT,0.0282
2019-01-01,KO,0.0165
2019-01-01,XOM,0.0746
2019-01-01,IBM,0.1825
2019-01-01,CVX,0.0539
2019-01-01,AAPL,0.0552
2019-01-01,UTX,0.1088
2019-01-01,PG,0.0573
2019-01-01,CAT,0.0547
2019-01-01,WBA,0.0575
2019-01-01,BA,0.1957
2019-01-01,PFE,-0.0192
2019-01-01,JNJ,0.0312
2019-01-01,MMM,0.0512
2019-01-01,MRK,-0.0259
2019-01-01,DIS,0.0171
2019-01-01,MCD,0.0068
2019-01-01,JPM,0.0684
2019-01-01,WMT,0.0288
2019-01-01,NKE,0.1044
2019-01-01,AXP,0.0815
2019-01-01,INTC,0.004
2019-01-01,TRV,0.0484
2019-01-01,VZ,-0.0099
2019-01-01,HD,0.0682
2019-01-01,CSCO,0.099
2019-01-01,GS,0.1853
2019-01-01,V,0.0233
2019-01-01,UNH,0.0846
2019-02-01,MSFT,0.0772
2019-02-01,KO,-0.058
2019-02-01,XOM,0.0897
2019-02-01,IBM,0.0393
2019-02-01,CVX,0.0534
2019-02-01,AAPL,0.0447
2019-02-01,UTX,0.0706
2019-02-01,PG,0.0216
2019-02-01,CAT,0.0314
2019-02-01,WBA,-0.0087
2019-02-01,BA,0.1462
2019-02-01,PFE,0.0212
2019-02-01,JNJ,0.0335
2019-02-01,MMM,0.0426
2019-02-01,MRK,0.0922
2019-02-01,DIS,0.0118
2019-02-01,MCD,0.0348
2019-02-01,JPM,0.0083
2019-02-01,WMT,0.033
2019-02-01,NKE,0.047
2019-02-01,AXP,0.0491
2019-02-01,INTC,0.1306
2019-02-01,TRV,0.0587
2019-02-01,VZ,0.0338
2019-02-01,HD,0.0088
2019-02-01,CSCO,0.0947
2019-02-01,GS,-0.0026
2019-02-01,V,0.099
2019-02-01,UNH,-0.1036
2019-03-01,MSFT,0.0528
2019-03-01,KO,0.0423
2019-03-01,XOM,0.0224
2019-03-01,IBM,0.0215
2019-03-01,CVX,0.0301
2019-03-01,AAPL,0.097
2019-03-01,UTX,0.0256
2019-03-01,PG,0.0558
2019-03-01,CAT,-0.0135
2019-03-01,WBA,-0.1113
2019-03-01,BA,-0.1331
2019-03-01,PFE,-0.0203
2019-03-01,JNJ,0.0231
2019-03-01,MMM,0.0019
2019-03-01,MRK,0.0299
2019-03-01,DIS,-0.016
2019-03-01,MCD,0.033
2019-03-01,JPM,-0.03
2019-03-01,WMT,-0.0094
2019-03-01,NKE,-0.0152
2019-03-01,AXP,0.0145
2019-03-01,INTC,0.014
2019-03-01,TRV,0.0378
2019-03-01,VZ,0.0388
2019-03-01,HD,0.0438
2019-03-01,CSCO,0.0429
2019-03-01,GS,-0.0239
2019-03-01,V,0.0545
2019-03-01,UNH,0.0245
2019-04-01,MSFT,0.1073
2019-04-01,KO,0.0469
2019-04-01,XOM,-0.0064
2019-04-01,IBM,-0.0059
2019-04-01,CVX,-0.0253
2019-04-01,AAPL,0.0564
2019-04-01,UTX,0.1064
2019-04-01,PG,0.0305
2019-04-01,CAT,0.0354
2019-04-01,WBA,-0.1533
2019-04-01,BA,-0.0098
2019-04-01,PFE,-0.0438
2019-04-01,JNJ,0.0101
2019-04-01,MMM,-0.0879
2019-04-01,MRK,-0.0536
2019-04-01,DIS,0.2336
2019-04-01,MCD,0.0404
2019-04-01,JPM,0.1543
2019-04-01,WMT,0.0544
2019-04-01,NKE,0.043
2019-04-01,AXP,0.0761
2019-04-01,INTC,-0.0495
2019-04-01,TRV,0.048
2019-04-01,VZ,-0.0226
2019-04-01,HD,0.0615
2019-04-01,CSCO,0.0428
2019-04-01,GS,0.0726
2019-04-01,V,0.0528
2019-04-01,UNH,-0.0574
2019-05-01,MSFT,-0.0495
2019-05-01,KO,0.0014
2019-05-01,XOM,-0.1076
2019-05-01,IBM,-0.0831
2019-05-01,CVX,-0.0418
2019-05-01,AAPL,-0.1237
2019-05-01,UTX,-0.1092
2019-05-01,PG,-0.0335
2019-05-01,DOW,-0.1634
2019-05-01,CAT,-0.1407
2019-05-01,WBA,-0.0707
2019-05-01,BA,-0.0901
2019-05-01,PFE,0.0313
2019-05-01,JNJ,-0.0644
2019-05-01,MMM,-0.1494
2019-05-01,MRK,0.0064
2019-05-01,DIS,-0.036
2019-05-01,MCD,0.0094
2019-05-01,JPM,-0.0869
2019-05-01,WMT,-0.0085
2019-05-01,NKE,-0.1192
2019-05-01,AXP,-0.0215
2019-05-01,INTC,-0.131
2019-05-01,TRV,0.0127
2019-05-01,VZ,-0.0497
2019-05-01,HD,-0.068
2019-05-01,CSCO,-0.0701
2019-05-01,GS,-0.1097
2019-05-01,V,-0.0173
2019-05-01,UNH,0.0375
2019-06-01,MSFT,0.0831
2019-06-01,KO,0.0446
2019-06-01,XOM,0.0828
2019-06-01,IBM,0.0859
2019-06-01,CVX,0.093
2019-06-01,AAPL,0.1305
2019-06-01,UTX,0.0309
2019-06-01,PG,0.0655
2019-06-01,DOW,0.0545
2019-06-01,CAT,0.1376
2019-06-01,WBA,0.108
2019-06-01,BA,0.0656
2019-06-01,PFE,0.0434
2019-06-01,JNJ,0.062
2019-06-01,MMM,0.0851
2019-06-01,MRK,0.0655
2019-06-01,DIS,0.0576
2019-06-01,MCD,0.0474
2019-06-01,JPM,0.0551
2019-06-01,WMT,0.0892
2019-06-01,NKE,0.0883
2019-06-01,AXP,0.0761
2019-06-01,INTC,0.087
2019-06-01,TRV,0.0328
2019-06-01,VZ,0.0512
2019-06-01,HD,0.1026
2019-06-01,CSCO,0.0519
2019-06-01,GS,0.1212
2019-06-01,V,0.0757
2019-06-01,UNH,0.0136
2019-07-01,MSFT,0.0172
2019-07-01,KO,0.0336
2019-07-01,XOM,-0.0296
2019-07-01,IBM,0.075
2019-07-01,CVX,-0.0107
2019-07-01,AAPL,0.0764
2019-07-01,UTX,0.0261
2019-07-01,PG,0.0833
2019-07-01,DOW,-0.0176
2019-07-01,CAT,-0.0263
2019-07-01,WBA,-0.0033
2019-07-01,BA,-0.0627
2019-07-01,PFE,-0.1034
2019-07-01,JNJ,-0.065
2019-07-01,MMM,0.008
2019-07-01,MRK,-0.0103
2019-07-01,DIS,0.0304
2019-07-01,MCD,0.0147
2019-07-01,JPM,0.0447
2019-07-01,WMT,-0.001
2019-07-01,NKE,0.0248
2019-07-01,AXP,0.0107
2019-07-01,INTC,0.056
2019-07-01,TRV,-0.0194
2019-07-01,VZ,-0.022
2019-07-01,HD,0.0275
2019-07-01,CSCO,0.0186
2019-07-01,GS,0.0759
2019-07-01,V,0.0256
2019-07-01,UNH,0.0205
2019-08-01,MSFT,0.015
2019-08-01,KO,0.0458
2019-08-01,XOM,-0.0674
2019-08-01,IBM,-0.0748
2019-08-01,CVX,-0.0341
2019-08-01,AAPL,-0.0166
2019-08-01,UTX,-0.0196
2019-08-01,PG,0.0186
2019-08-01,DOW,-0.1055
2019-08-01,CAT,-0.0962
2019-08-01,WBA,-0.0522
2019-08-01,BA,0.0732
2019-08-01,PFE,-0.0754
2019-08-01,JNJ,-0.007
2019-08-01,MMM,-0.0662
2019-08-01,MRK,0.0419
2019-08-01,DIS,-0.0402
2019-08-01,MCD,0.0399
2019-08-01,JPM,-0.0529
2019-08-01,WMT,0.04
2019-08-01,NKE,-0.0152
2019-08-01,AXP,-0.0322
2019-08-01,INTC,-0.0559
2019-08-01,TRV,0.0023
2019-08-01,VZ,0.0523
2019-08-01,HD,0.0665
2019-08-01,CSCO,-0.1551
2019-08-01,GS,-0.068
2019-08-01,V,0.0172
2019-08-01,UNH,-0.0603
2019-09-01,MSFT,0.0085
2019-09-01,KO,-0.0036
2019-09-01,XOM,0.0311
2019-09-01,IBM,0.073
2019-09-01,CVX,0.0075
2019-09-01,AAPL,0.073
2019-09-01,UTX,0.0482
2019-09-01,PG,0.0345
2019-09-01,DOW,0.1178
2019-09-01,CAT,0.0614
2019-09-01,WBA,0.0805
2019-09-01,BA,0.045
2019-09-01,PFE,0.0107
2019-09-01,JNJ,0.0079
2019-09-01,MMM,0.0166
2019-09-01,MRK,-0.0201
2019-09-01,DIS,-0.0506
2019-09-01,MCD,-0.015
2019-09-01,JPM,0.0713
2019-09-01,WMT,0.0387
2019-09-01,NKE,0.1115
2019-09-01,AXP,-0.0174
2019-09-01,INTC,0.0869
2019-09-01,TRV,0.0174
2019-09-01,VZ,0.0378
2019-09-01,HD,0.024
2019-09-01,CSCO,0.0555
2019-09-01,GS,0.0163
2019-09-01,V,-0.0487
2019-09-01,UNH,-0.0667
2019-10-01,MSFT,0.0312
2019-10-01,KO,-0.0002
2019-10-01,XOM,-0.0431
2019-10-01,IBM,-0.0804
2019-10-01,CVX,-0.0207
2019-10-01,AAPL,0.1107
2019-10-01,UTX,0.0517
2019-10-01,PG,0.007
2019-10-01,DOW,0.0596
2019-10-01,CAT,0.0991
2019-10-01,WBA,-0.0096
2019-10-01,BA,-0.1066
2019-10-01,PFE,0.0679
2019-10-01,JNJ,0.0206
2019-10-01,MMM,0.0036
2019-10-01,MRK,0.0295
2019-10-01,DIS,-0.0031
2019-10-01,MCD,-0.0839
2019-10-01,JPM,0.0691
2019-10-01,WMT,-0.012
2019-10-01,NKE,-0.0465
2019-10-01,AXP,-0.0048
2019-10-01,INTC,0.097
2019-10-01,TRV,-0.1186
2019-10-01,VZ,0.012
2019-10-01,HD,0.011
2019-10-01,CSCO,-0.0314
2019-10-01,GS,0.0297
2019-10-01,V,0.0398
2019-10-01,UNH,0.1628
2019-11-01,MSFT,0.0594
2019-11-01,KO,-0.0116
2019-11-01,XOM,0.0212
2019-11-01,IBM,0.0175
2019-11-01,CVX,0.0188
2019-11-01,AAPL,0.0774
2019-11-01,UTX,0.0383
2019-11-01,PG,-0.0197
2019-11-01,DOW,0.0709
2019-11-01,CAT,0.0503
2019-11-01,WBA,0.0963
2019-11-01,BA,0.0833
2019-11-01,PFE,0.0133
2019-11-01,JNJ,0.0485
2019-11-01,MMM,0.0377
2019-11-01,MRK,0.006
2019-11-01,DIS,0.1667
2019-11-01,MCD,-0.0049
2019-11-01,JPM,0.0548
2019-11-01,WMT,0.0156
2019-11-01,NKE,0.0467
2019-11-01,AXP,0.0242
2019-11-01,INTC,0.0325
2019-11-01,TRV,0.0432
2019-11-01,VZ,-0.0038
2019-11-01,HD,-0.06
2019-11-01,CSCO,-0.0463
2019-11-01,GS,0.0432
2019-11-01,V,0.0333
2019-11-01,UNH,0.1075
